n_uni_tokens,n_bpe_tokens,n_chars,n_lines,valid_uni_chunk,valid_bpe_chunk
115,124,452,10,False,False
175,91,499,8,True,False
489,504,1721,36,True,True
86,86,310,8,False,False
84,89,317,8,False,False
93,91,319,7,False,False
91,91,325,7,False,False
91,94,348,8,False,False
92,95,333,7,False,False
77,84,322,7,False,False
89,86,305,6,False,False
89,88,335,8,False,False
91,87,346,7,False,False
82,86,332,7,False,False
86,88,337,7,False,False
97,97,346,7,False,False
90,97,338,9,False,False
85,87,335,7,False,False
90,86,318,7,False,False
96,95,319,7,False,False
83,84,321,7,False,False
93,97,338,7,False,False
82,88,318,7,False,False
85,88,331,7,False,False
86,86,351,7,False,False
86,90,312,7,False,False
82,83,313,7,False,False
95,98,333,7,False,False
98,98,324,6,False,False
90,91,314,7,False,False
90,95,341,5,False,False
81,84,302,5,False,False
85,90,304,6,False,False
97,98,359,6,False,False
95,99,342,5,False,False
96,101,327,5,False,False
95,99,326,8,False,False
101,101,345,7,False,False
85,86,305,6,False,False
82,82,321,7,False,False
97,95,332,7,False,False
95,95,327,7,False,False
85,91,314,8,False,False
97,99,347,7,False,False
85,88,336,8,False,False
84,85,337,7,False,False
85,84,311,7,False,False
95,97,352,7,False,False
96,95,350,7,False,False
88,89,323,7,False,False
86,88,329,7,False,False
83,84,302,6,False,False
83,85,310,7,False,False
93,95,324,7,False,False
93,94,305,7,False,False
104,110,349,8,False,False
83,85,313,7,False,False
88,89,316,7,False,False
75,77,327,7,False,False
85,90,344,8,False,False
83,87,328,7,False,False
89,92,340,8,False,False
78,79,301,6,False,False
78,80,308,7,False,False
87,90,331,8,False,False
90,93,321,8,False,False
90,95,307,6,False,False
94,96,318,8,False,False
87,90,310,7,False,False
117,132,444,11,False,True
83,84,329,8,False,False
100,107,339,8,False,False
90,92,355,7,False,False
84,89,323,8,False,False
74,79,301,7,False,False
85,87,302,6,False,False
79,87,321,6,False,False
98,103,355,6,False,False
108,111,328,6,False,False
106,112,358,6,False,False
84,92,306,7,False,False
175,91,499,8,True,False
443,431,1279,38,True,True
103,103,347,9,False,False
85,87,336,7,False,False
84,90,333,7,False,False
95,96,340,8,False,False
85,84,319,7,False,False
85,84,331,7,False,False
84,85,330,7,False,False
82,83,302,6,False,False
97,95,333,6,False,False
98,96,346,8,False,False
96,98,347,7,False,False
300,299,1014,23,True,True
290,304,1134,23,True,True
100,100,400,9,False,False
96,100,332,8,False,False
89,90,348,7,False,False
90,90,337,7,False,False
99,101,342,7,False,False
86,89,325,7,False,False
90,90,338,8,False,False
94,95,329,8,False,False
204,204,724,15,True,True
104,108,388,8,False,False
70,80,309,9,False,False
92,89,312,7,False,False
80,85,326,7,False,False
83,86,324,7,False,False
82,83,331,7,False,False
91,90,332,7,False,False
83,85,307,7,False,False
83,85,323,7,False,False
84,92,315,6,False,False
85,98,336,8,False,False
174,186,681,13,True,True
87,87,314,8,False,False
87,88,326,8,False,False
92,95,321,7,False,False
84,87,309,7,False,False
85,87,321,7,False,False
98,95,322,7,False,False
87,89,331,7,False,False
106,109,342,7,False,False
90,93,322,7,False,False
96,97,330,7,False,False
77,79,338,7,False,False
84,85,317,7,False,False
102,99,337,7,False,False
95,95,321,7,False,False
86,88,331,7,False,False
83,83,336,7,False,False
87,86,302,7,False,False
89,93,341,8,False,False
72,73,305,7,False,False
87,90,331,7,False,False
91,95,308,7,False,False
72,76,311,7,False,False
89,93,332,7,False,False
95,94,348,8,False,False
74,76,303,7,False,False
92,91,314,7,False,False
90,90,321,7,False,False
88,92,334,7,False,False
95,97,346,8,False,False
95,91,302,7,False,False
83,87,305,7,False,False
82,82,312,7,False,False
89,92,331,7,False,False
87,89,314,6,False,False
78,78,322,7,False,False
376,387,1387,30,True,True
175,91,499,8,True,False
78,79,339,8,False,False
91,92,323,7,False,False
99,97,331,7,False,False
92,91,333,8,False,False
79,83,304,7,False,False
82,85,307,7,False,False
101,104,339,8,False,False
83,86,326,6,False,False
93,92,329,7,False,False
93,99,307,7,False,False
89,94,323,7,False,False
87,92,310,7,False,False
96,96,351,7,False,False
83,87,304,6,False,False
77,83,316,7,False,False
76,79,310,7,False,False
85,88,305,7,False,False
91,98,310,7,False,False
81,82,301,6,False,False
86,88,302,6,False,False
83,86,326,6,False,False
86,87,316,6,False,False
134,134,507,10,True,True
153,156,515,11,True,True
73,79,308,8,False,False
78,84,331,7,False,False
85,84,313,7,False,False
79,81,319,7,False,False
91,90,324,7,False,False
90,87,352,7,False,False
99,99,342,8,False,False
91,91,308,7,False,False
86,88,343,7,False,False
88,89,342,7,False,False
101,98,340,7,False,False
96,94,340,7,False,False
87,85,328,7,False,False
78,84,302,7,False,False
75,76,338,7,False,False
87,88,329,8,False,False
98,99,350,8,False,False
75,80,301,7,False,False
86,88,306,6,False,False
93,93,337,7,False,False
95,93,327,7,False,False
353,365,1311,29,True,True
85,83,303,7,False,False
84,84,324,6,False,False
91,94,343,7,False,False
82,83,307,6,False,False
81,83,304,6,False,False
87,85,332,7,False,False
89,92,335,8,False,False
81,83,308,7,False,False
85,84,335,7,False,False
85,92,345,7,False,False
89,90,348,7,False,False
87,89,303,6,False,False
83,88,328,7,False,False
83,87,311,7,False,False
82,88,313,7,False,False
92,92,335,7,False,False
83,88,308,7,False,False
90,90,340,7,False,False
98,99,352,8,False,False
95,98,334,7,False,False
90,96,343,7,False,False
102,102,343,8,False,False
82,82,317,6,False,False
94,97,324,8,False,False
76,81,310,6,False,False
103,101,328,7,False,False
105,105,322,7,False,False
90,92,331,7,False,False
91,93,341,8,False,False
98,99,338,7,False,False
96,93,332,7,False,False
93,95,327,8,False,False
86,80,305,6,False,False
97,98,350,7,False,False
92,94,309,7,False,False
93,97,328,8,False,False
121,130,481,9,False,True
175,91,499,8,True,False
87,90,344,9,False,False
81,83,319,7,False,False
91,91,321,7,False,False
88,84,336,7,False,False
95,91,325,7,False,False
82,83,332,7,False,False
88,91,323,6,False,False
91,92,321,7,False,False
83,82,308,6,False,False
91,91,352,7,False,False
89,92,334,7,False,False
95,98,350,7,False,False
90,93,344,6,False,False
87,90,320,7,False,False
85,85,308,6,False,False
87,88,314,7,False,False
88,87,335,7,False,False
88,86,328,7,False,False
82,84,305,7,False,False
95,96,316,7,False,False
86,91,310,7,False,False
90,94,317,7,False,False
91,91,302,7,False,False
89,93,328,7,False,False
81,85,301,6,False,False
208,212,775,16,True,True
79,84,317,7,False,False
91,95,326,8,False,False
95,97,305,10,False,False
87,88,307,7,False,False
99,101,341,7,False,False
82,85,324,7,False,False
81,87,323,7,False,False
99,98,341,7,False,False
86,88,308,7,False,False
71,72,316,6,False,False
89,91,302,7,False,False
100,101,348,8,False,False
89,99,322,7,False,False
86,88,308,7,False,False
84,91,318,8,False,False
81,82,327,7,False,False
74,76,314,6,False,False
96,101,344,7,False,False
97,103,331,7,False,False
94,96,340,6,False,False
81,86,307,6,False,False
93,89,319,8,False,False
87,89,303,7,False,False
82,84,302,7,False,False
72,73,322,7,False,False
86,86,333,7,False,False
80,84,306,7,False,False
89,91,333,7,False,False
83,86,301,6,False,False
91,94,333,7,False,False
79,83,305,7,False,False
97,98,351,7,False,False
86,89,340,7,False,False
84,86,336,7,False,False
101,102,334,6,False,False
93,90,307,6,False,False
85,90,304,7,False,False
84,88,317,7,False,False
94,101,339,7,False,False
84,86,328,7,False,False
81,81,304,6,False,False
88,88,313,8,False,False
85,88,329,7,False,False
96,99,347,7,False,False
91,97,346,8,False,False
87,89,321,7,False,False
81,87,307,7,False,False
93,97,337,7,False,False
95,101,318,6,False,False
92,92,338,7,False,False
88,91,337,7,False,False
90,93,304,7,False,False
90,93,343,7,False,False
89,90,344,7,False,False
91,95,335,7,False,False
99,96,334,7,False,False
93,101,351,7,False,False
92,89,333,7,False,False
82,82,303,7,False,False
85,88,339,7,False,False
83,86,301,6,False,False
98,97,302,6,False,False
89,91,339,7,False,False
82,86,334,7,False,False
86,88,341,7,False,False
87,91,334,7,False,False
89,90,318,7,False,False
88,91,302,6,False,False
175,91,499,8,True,False
88,95,342,8,False,False
92,90,313,7,False,False
91,96,313,7,False,False
90,90,306,7,False,False
89,88,301,6,False,False
90,90,334,7,False,False
83,79,317,7,False,False
91,94,343,8,False,False
78,80,306,6,False,False
87,91,322,7,False,False
80,83,308,6,False,False
97,95,307,6,False,False
78,81,305,6,False,False
90,92,322,7,False,False
100,109,369,7,False,False
97,99,340,8,False,False
93,99,321,7,False,False
98,97,355,7,False,False
81,88,315,7,False,False
87,91,331,7,False,False
103,103,333,7,False,False
96,100,332,8,False,False
87,90,333,7,False,False
97,96,337,7,False,False
97,100,343,8,False,False
75,76,301,6,False,False
90,91,343,7,False,False
93,96,319,6,False,False
81,84,312,7,False,False
94,93,331,7,False,False
89,90,338,7,False,False
80,79,303,7,False,False
90,95,341,7,False,False
96,103,334,7,False,False
95,99,337,7,False,False
90,90,329,6,False,False
99,101,340,7,False,False
100,99,348,7,False,False
88,91,338,7,False,False
312,325,1138,24,True,True
142,153,568,12,True,True
89,92,361,7,False,False
87,91,331,6,False,False
105,108,326,7,False,False
88,93,350,7,False,False
89,94,325,7,False,False
94,91,318,6,False,False
87,90,339,7,False,False
100,100,347,7,False,False
94,92,323,7,False,False
96,96,344,8,False,False
90,92,335,7,False,False
98,98,333,7,False,False
78,85,320,7,False,False
71,76,319,7,False,False
93,97,357,7,False,False
91,93,328,8,False,False
96,101,327,7,False,False
83,88,305,7,False,False
100,94,319,8,False,False
80,81,303,6,False,False
95,97,327,6,False,False
99,100,331,8,False,False
90,92,312,7,False,False
77,86,309,6,False,False
102,106,339,7,False,False
91,93,311,7,False,False
92,93,315,7,False,False
88,93,338,7,False,False
88,93,337,7,False,False
78,77,308,6,False,False
88,97,339,7,False,False
84,87,317,7,False,False
79,77,308,6,False,False
434,458,1628,34,True,True
78,92,330,7,False,False
84,86,334,7,False,False
89,94,330,7,False,False
87,87,323,6,False,False
91,92,334,7,False,False
89,91,334,7,False,False
90,92,328,7,False,False
82,85,309,7,False,False
175,91,499,8,True,False
91,96,338,7,False,False
92,91,332,7,False,False
87,84,335,7,False,False
93,95,330,7,False,False
87,104,313,6,False,False
91,92,304,6,False,False
78,88,302,6,False,False
100,95,324,7,False,False
96,104,312,6,False,False
90,101,317,7,False,False
96,98,345,7,False,False
88,88,325,8,False,False
93,90,312,7,False,False
98,90,316,7,False,False
106,103,329,7,False,False
74,74,306,6,False,False
97,101,338,7,False,False
91,93,325,7,False,False
82,87,315,6,False,False
91,93,332,7,False,False
94,96,347,7,False,False
108,106,348,7,False,False
92,96,329,7,False,False
90,91,314,6,False,False
83,83,308,6,False,False
95,97,342,7,False,False
87,88,326,7,False,False
91,94,329,7,False,False
85,87,310,6,False,False
93,96,335,7,False,False
89,89,333,7,False,False
94,94,325,7,False,False
103,101,353,7,False,False
98,97,349,7,False,False
84,94,303,7,False,False
104,109,397,9,False,False
79,83,337,7,False,False
78,80,324,7,False,False
74,85,337,7,False,False
82,91,308,6,False,False
89,90,337,7,False,False
93,105,345,7,False,False
81,89,305,7,False,False
175,91,499,8,True,False
105,118,396,11,False,False
120,137,420,13,False,True
195,197,676,14,True,True
86,103,338,11,False,False
82,86,309,6,False,False
82,83,304,7,False,False
97,97,346,7,False,False
80,83,324,7,False,False
84,87,320,6,False,False
79,83,332,7,False,False
75,76,302,6,False,False
82,81,318,6,False,False
78,84,323,7,False,False
92,91,321,7,False,False
90,96,339,9,False,False
98,101,363,9,False,False
145,150,486,8,True,True
371,389,1291,27,True,True
83,88,308,7,False,False
98,102,349,6,False,False
110,111,362,6,False,False
95,98,318,5,False,False
93,95,327,6,False,False
96,102,334,6,False,False
92,97,319,7,False,False
105,105,303,7,False,False
104,105,336,7,False,False
96,100,308,5,False,False
90,95,332,8,False,False
93,93,341,7,False,False
100,103,357,9,False,False
94,96,350,7,False,False
101,102,336,8,False,False
79,87,309,7,False,False
90,97,324,7,False,False
89,89,327,7,False,False
90,91,305,6,False,False
82,84,341,7,False,False
87,87,354,7,False,False
290,289,988,25,True,True
96,97,351,9,False,False
90,101,308,9,False,False
87,90,311,8,False,False
95,94,327,8,False,False
77,80,302,6,False,False
86,89,322,7,False,False
90,89,338,7,False,False
84,85,318,7,False,False
83,88,327,7,False,False
88,89,324,7,False,False
92,96,338,7,False,False
91,94,344,7,False,False
88,89,306,6,False,False
124,141,463,13,False,True
108,107,390,6,False,False
72,79,305,7,False,False
246,259,853,19,True,True
186,193,674,14,True,True
123,133,450,12,False,True
122,124,411,8,False,False
188,195,641,16,True,True
74,81,333,9,False,False
91,92,326,7,False,False
93,88,338,8,False,False
87,87,304,7,False,False
78,77,302,6,False,False
83,85,319,7,False,False
83,82,314,7,False,False
101,104,347,8,False,False
77,77,317,7,False,False
94,95,336,7,False,False
86,88,304,7,False,False
95,99,324,7,False,False
116,125,404,10,False,False
336,338,1197,28,True,True
77,76,316,6,False,False
92,92,343,7,False,False
95,98,323,7,False,False
97,98,333,7,False,False
99,105,319,7,False,False
90,90,303,8,False,False
83,83,310,7,False,False
87,85,310,7,False,False
101,103,339,8,False,False
83,88,305,7,False,False
175,91,499,8,True,False
90,86,317,7,False,False
96,100,338,7,False,False
90,93,346,8,False,False
92,92,338,7,False,False
87,86,320,7,False,False
84,85,338,7,False,False
97,93,352,7,False,False
83,87,306,7,False,False
87,85,337,7,False,False
95,97,330,8,False,False
131,140,515,11,True,True
277,290,967,22,True,True
241,237,912,16,True,True
79,88,354,8,False,False
87,95,322,7,False,False
83,87,326,7,False,False
87,92,333,7,False,False
98,97,342,7,False,False
89,99,314,8,False,False
88,94,332,8,False,False
91,92,323,7,False,False
86,87,311,6,False,False
90,90,328,7,False,False
98,99,307,7,False,False
88,93,310,7,False,False
90,99,316,7,False,False
100,104,339,9,False,False
88,85,305,7,False,False
81,88,319,7,False,False
86,88,322,7,False,False
96,96,323,8,False,False
102,105,334,7,False,False
85,90,313,7,False,False
99,96,330,7,False,False
100,101,335,7,False,False
92,91,341,7,False,False
88,87,301,8,False,False
345,334,1223,28,True,True
365,369,1199,23,True,True
77,77,343,7,False,False
95,90,335,7,False,False
85,83,301,6,False,False
93,95,324,7,False,False
83,82,302,7,False,False
92,88,307,8,False,False
82,79,314,7,False,False
175,91,499,8,True,False
80,80,304,8,False,False
95,101,319,7,False,False
97,102,356,7,False,False
89,91,301,6,False,False
87,93,306,6,False,False
88,92,341,7,False,False
93,95,329,8,False,False
92,95,339,7,False,False
88,95,328,8,False,False
95,101,343,8,False,False
85,87,319,8,False,False
86,83,312,7,False,False
94,95,334,7,False,False
92,98,310,9,False,False
77,82,317,7,False,False
94,97,333,7,False,False
88,87,301,6,False,False
76,77,329,6,False,False
83,86,303,6,False,False
80,79,301,6,False,False
91,93,316,8,False,False
94,96,353,7,False,False
87,91,319,7,False,False
92,96,314,7,False,False
88,89,314,7,False,False
89,89,322,8,False,False
94,97,347,7,False,False
86,92,338,7,False,False
85,88,314,8,False,False
80,89,302,7,False,False
84,80,306,7,False,False
101,102,352,8,False,False
76,80,302,7,False,False
92,92,301,7,False,False
92,91,341,7,False,False
95,94,313,7,False,False
88,89,338,8,False,False
96,94,340,8,False,False
102,103,348,7,False,False
92,95,339,7,False,False
92,95,350,7,False,False
77,77,313,6,False,False
83,82,302,7,False,False
83,84,310,7,False,False
101,104,336,7,False,False
92,92,325,8,False,False
90,89,330,7,False,False
90,91,326,7,False,False
89,88,307,7,False,False
88,88,307,8,False,False
87,91,330,8,False,False
77,82,310,7,False,False
80,81,337,7,False,False
82,86,302,8,False,False
94,98,328,8,False,False
95,96,351,7,False,False
107,103,321,8,False,False
481,498,1567,39,True,True
96,100,338,9,False,False
89,94,326,8,False,False
108,109,343,9,False,False
97,97,311,9,False,False
84,89,312,7,False,False
94,95,320,9,False,False
97,97,321,8,False,False
89,93,309,8,False,False
88,89,326,9,False,False
97,99,335,8,False,False
86,87,303,8,False,False
86,89,334,8,False,False
73,76,302,7,False,False
88,89,312,7,False,False
84,88,317,7,False,False
83,86,305,6,False,False
85,87,331,7,False,False
90,91,320,7,False,False
91,90,314,7,False,False
80,81,317,7,False,False
94,95,343,7,False,False
103,101,345,7,False,False
92,97,347,8,False,False
89,93,328,7,False,False
98,100,346,7,False,False
86,91,336,7,False,False
97,100,346,8,False,False
82,83,311,7,False,False
87,88,333,7,False,False
87,87,326,7,False,False
